"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U650","2019-07-03 14:00:00","442.000","40.000","2.000","26.400","0.860","959.400","-99.000","2.500","-99.000","-99.000","-99.000","28.500","","24.100",""
"C0D660","2019-07-03 14:00:00","65.000","245.000","5.400","31.200","0.560","999.800","-99.000","0.500","14.800","224.000","","32.000","","25.900",""
"C0E540","2019-07-03 14:00:00","32.000","209.000","1.500","29.900","0.690","1004.300","-99.000","0.000","7.900","225.000","","30.200","","25.800",""
"C0W170","2019-07-03 14:00:00","42.000","147.000","2.400","27.200","0.880","1001.000","-99.000","0.000","9.600","179.000","","28.100","","26.300",""
"C0Z150","2019-07-03 14:00:00","27.000","177.000","2.200","31.100","0.670","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.100",""
"C0S840","2019-07-03 14:00:00","22.000","197.000","2.600","27.300","0.900","1009.100","-99.000","22.500","-99.000","-99.000","-99.000","31.700","","24.800",""
"C0H9A0","2019-07-03 14:00:00","1595.000","163.000","3.800","21.800","0.680","845.400","-99.000","10.500","10.100","179.000","","22.700","","17.800",""
"C0Z300","2019-07-03 14:00:00","182.000","212.000","1.100","31.100","0.690","987.900","-99.000","7.000","8.500","201.000","","31.200","","24.400",""
"C0U760","2019-07-03 14:00:00","22.000","100.000","0.900","30.000","0.740","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.700",""
"C0X290","2019-07-03 14:00:00","10.000","205.000","1.700","25.000","0.960","1007.700","-99.000","104.500","-99.000","-99.000","-99.000","26.500","","24.100",""
"C0R420","2019-07-03 14:00:00","504.000","66.000","1.400","22.500","-99.000","949.800","-99.000","22.500","-99.000","-99.000","-99.000","26.200","","21.700",""
"C0E830","2019-07-03 14:00:00","37.000","184.000","4.300","30.400","0.650","1003.200","-99.000","3.500","-99.000","-99.000","-99.000","30.400","","26.000",""
"C0K330","2019-07-03 14:00:00","38.000","235.000","2.000","28.100","0.810","1004.200","-99.000","19.000","-99.000","-99.000","-99.000","28.400","","24.300",""
"C0M660","2019-07-03 14:00:00","40.000","195.000","5.400","26.000","0.940","1004.900","-99.000","27.500","-99.000","-99.000","-99.000","28.500","","24.200",""
"C0D580","2019-07-03 14:00:00","120.000","0.000","0.000","29.200","0.680","993.400","-99.000","0.500","-99.000","-99.000","-99.000","30.600","","24.200",""
"C0R640","2019-07-03 14:00:00","21.000","171.000","2.800","24.900","0.990","1008.300","-99.000","39.500","16.200","210.000","","31.300","","24.900",""
"C0E810","2019-07-03 14:00:00","53.000","193.000","1.400","29.200","0.760","1002.400","-99.000","1.000","7.600","153.000","","29.600","","25.100",""
"C0G830","2019-07-03 14:00:00","27.000","213.000","5.300","28.300","0.930","1004.300","-99.000","16.000","-99.000","-99.000","-99.000","28.500","","24.800",""
"C0A550","2019-07-03 14:00:00","422.000","0.000","0.000","27.500","0.920","961.800","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","23.700",""
"C0G750","2019-07-03 14:00:00","31.000","203.000","2.700","27.100","0.870","1006.000","-99.000","33.500","-99.000","-99.000","-99.000","27.600","","24.400",""
"C0Z270","2019-07-03 14:00:00","343.000","117.000","2.400","27.800","0.850","970.300","-99.000","0.500","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0UA30","2019-07-03 14:00:00","1397.000","0.000","0.200","21.300","0.990","860.000","-99.000","2.500","-99.000","-99.000","-99.000","21.700","","19.600",""
"C0I080","2019-07-03 14:00:00","536.000","245.000","0.500","27.400","0.810","952.300","-99.000","2.000","-99.000","-99.000","-99.000","28.300","","23.100",""
"C0UA00","2019-07-03 14:00:00","392.000","77.000","0.400","30.000","0.990","965.800","-99.000","3.000","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0AD40","2019-07-03 14:00:00","32.000","329.000","0.500","32.500","0.630","1003.500","-99.000","35.000","-99.000","-99.000","-99.000","32.500","","25.200",""
"C0S660","2019-07-03 14:00:00","794.000","9.000","0.900","26.500","0.810","922.400","-99.000","7.500","-99.000","-99.000","-99.000","27.400","","21.100",""
"C0M640","2019-07-03 14:00:00","155.000","242.000","4.700","26.900","0.870","991.600","-99.000","22.500","10.500","262.000","","30.800","","24.100",""
"C0UA10","2019-07-03 14:00:00","1711.000","272.000","0.500","20.300","1.000","831.500","-99.000","0.000","-99.000","-99.000","-99.000","21.100","","17.400",""
"C0V770","2019-07-03 14:00:00","26.000","183.000","3.400","26.100","0.980","1006.600","-99.000","69.000","12.800","197.000","","31.600","","25.000",""
"C0E730","2019-07-03 14:00:00","26.000","209.000","1.300","31.900","0.540","1003.200","-99.000","0.000","10.000","193.000","","33.300","","28.300",""
"C0V810","2019-07-03 14:00:00","32.000","144.000","4.800","24.900","0.990","1004.700","-99.000","42.500","18.300","172.000","","30.900","","24.900",""
"C0A9C0","2019-07-03 14:00:00","35.000","226.000","0.500","32.400","0.660","1003.600","-99.000","29.500","-99.000","-99.000","-99.000","33.000","","25.500",""
"C0X310","2019-07-03 14:00:00","9.000","214.000","1.600","25.400","0.960","1008.500","-99.000","97.000","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0K280","2019-07-03 14:00:00","23.000","204.000","2.400","25.100","0.990","1008.400","-99.000","78.500","10.400","248.000","","25.800","","23.600",""
"C0M650","2019-07-03 14:00:00","20.000","174.000","2.000","25.200","0.950","1007.000","-99.000","94.000","9.000","207.000","","27.900","","24.000",""
"C0S910","2019-07-03 14:00:00","212.000","266.000","0.700","30.300","0.780","986.500","-99.000","6.500","-99.000","-99.000","-99.000","32.000","","24.500",""
"C0D570","2019-07-03 14:00:00","15.000","199.000","1.400","31.100","0.640","1005.900","-99.000","0.000","8.600","218.000","","32.200","","27.700",""
"C0M710","2019-07-03 14:00:00","15.000","179.000","2.500","25.800","0.890","1007.200","-99.000","90.500","10.500","157.000","","27.300","","24.400",""
"C0V490","2019-07-03 14:00:00","20.000","141.000","2.500","25.500","0.990","1007.700","-99.000","55.000","13.900","201.000","","31.700","","25.400",""
"C0E870","2019-07-03 14:00:00","34.000","214.000","3.900","30.600","0.580","1005.100","-99.000","0.000","11.800","217.000","","31.400","","26.400",""
"C0M800","2019-07-03 14:00:00","440.000","222.000","0.600","28.100","0.840","960.700","-99.000","52.000","-99.000","-99.000","-99.000","29.200","","22.400",""
"C0S790","2019-07-03 14:00:00","236.000","268.000","0.600","30.600","0.760","983.600","-99.000","15.500","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0D590","2019-07-03 14:00:00","143.000","227.000","3.800","30.100","0.600","991.800","-99.000","0.000","10.600","231.000","","31.300","","25.600",""
"C0U990","2019-07-03 14:00:00","31.000","101.000","2.600","30.600","0.680","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.700",""
"C0M700","2019-07-03 14:00:00","150.000","205.000","2.000","30.500","0.620","992.500","-99.000","27.000","-99.000","-99.000","-99.000","30.700","","24.100",""
"C0A970","2019-07-03 14:00:00","96.000","131.000","1.400","32.700","0.670","997.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.800",""
"CM0110","2019-07-03 14:00:00","7.000","222.000","2.900","28.400","0.750","1007.800","-99.000","23.000","-99.000","-99.000","-99.000","28.400","","25.300",""
"C0X250","2019-07-03 14:00:00","33.000","223.000","1.200","25.500","0.910","1005.300","-99.000","50.000","10.700","248.000","","27.800","","23.800",""
"C0K520","2019-07-03 14:00:00","10.000","194.000","3.600","25.700","0.910","1006.800","-99.000","66.000","-99.000","-99.000","-99.000","27.000","","23.900",""
"C0Z200","2019-07-03 14:00:00","153.000","352.000","0.800","31.400","0.660","991.300","-99.000","0.500","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0V740","2019-07-03 14:00:00","60.000","157.000","4.200","30.500","0.760","1002.800","-99.000","94.000","-99.000","-99.000","-99.000","31.000","","24.200",""
"C0V790","2019-07-03 14:00:00","410.000","255.000","2.800","30.800","0.620","962.900","-99.000","41.000","-99.000","-99.000","-99.000","32.600","","22.900",""
"C0G860","2019-07-03 14:00:00","45.000","171.000","1.900","30.300","0.700","1002.400","-99.000","8.000","-99.000","-99.000","-99.000","30.300","","25.500",""
"C0Z250","2019-07-03 14:00:00","1124.000","0.000","0.200","26.200","0.800","888.100","-99.000","1.500","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0K440","2019-07-03 14:00:00","35.000","197.000","4.900","26.800","0.840","1004.900","-99.000","28.500","-99.000","-99.000","-99.000","29.300","","23.900",""
"C0T900","2019-07-03 14:00:00","160.000","79.000","0.700","31.300","0.660","988.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.900",""
"C0F9V0","2019-07-03 14:00:00","525.000","193.000","2.200","28.200","0.700","-99.000","-99.000","1.000","-99.000","-99.000","-99.000","29.000","","23.700",""
"C0UA20","2019-07-03 14:00:00","2619.000","199.000","5.300","13.500","0.990","738.600","-99.000","0.500","-99.000","-99.000","-99.000","14.400","","12.400",""
"C0M850","2019-07-03 14:00:00","695.000","0.000","0.000","24.900","0.940","932.300","-99.000","77.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0G790","2019-07-03 14:00:00","27.000","193.000","1.400","29.100","0.830","1008.000","-99.000","13.000","-99.000","-99.000","-99.000","29.100","","25.300",""
"C0C620","2019-07-03 14:00:00","19.000","243.000","2.500","31.600","0.690","1004.000","-99.000","0.500","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0I360","2019-07-03 14:00:00","300.000","254.000","2.400","28.800","0.730","974.500","-99.000","2.000","-99.000","-99.000","-99.000","29.500","","24.400",""
"C0R370","2019-07-03 14:00:00","55.000","0.000","0.100","25.200","-99.000","1005.200","-99.000","-99.000","-99.000","-99.000","-99.000","30.100","","23.400",""
"C0M810","2019-07-03 14:00:00","1354.000","344.000","0.300","22.700","0.850","865.200","-99.000","52.000","-99.000","-99.000","-99.000","24.600","","18.000",""
"CM0140","2019-07-03 14:00:00","26.000","228.000","4.100","30.600","0.720","1005.700","-99.000","9.500","9.500","213.000","","30.600","","26.200",""
"C0K490","2019-07-03 14:00:00","91.000","234.000","2.100","29.700","0.760","997.900","-99.000","13.500","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0V820","2019-07-03 14:00:00","441.000","256.000","0.700","30.500","0.580","961.900","-99.000","63.000","-99.000","-99.000","-99.000","30.500","","22.300",""
"C0S810","2019-07-03 14:00:00","65.000","195.000","4.500","30.800","0.720","1002.500","-99.000","12.500","12.500","206.000","","31.800","","25.000",""
"C0R580","2019-07-03 14:00:00","10.000","177.000","2.300","24.700","1.000","1008.800","-99.000","53.500","17.700","224.000","","31.300","","24.200",""
"C0Z330","2019-07-03 14:00:00","488.000","226.000","1.000","28.600","0.720","955.100","-99.000","4.000","6.500","241.000","","31.600","","22.600",""
"C0E590","2019-07-03 14:00:00","40.000","189.000","3.400","30.300","0.720","1002.700","-99.000","1.500","8.900","187.000","","30.300","","25.700",""
"C0R150","2019-07-03 15:00:00","105.000","0.000","0.000","24.300","0.990","997.700","-99.000","66.000","12.900","232.000","","33.800","","23.900",""
"C0S690","2019-07-03 15:00:00","522.000","241.000","1.300","26.700","0.860","951.200","-99.000","16.000","8.600","236.000","","30.400","","22.000",""
"C0U870","2019-07-03 15:00:00","474.000","0.000","0.000","26.300","0.910","956.200","-99.000","0.500","-99.000","-99.000","-99.000","28.600","","24.000",""
"C0A520","2019-07-03 15:00:00","48.000","38.000","0.600","31.900","0.710","1001.500","-99.000","4.500","-99.000","-99.000","-99.000","33.300","","25.200",""
"C0X130","2019-07-03 15:00:00","27.000","178.000","3.200","25.800","1.000","1006.700","-99.000","77.500","-99.000","-99.000","-99.000","29.500","","24.800",""
"C0V400","2019-07-03 15:00:00","56.000","139.000","3.300","25.700","0.920","1003.000","-99.000","71.000","10.800","205.000","","30.800","","25.100",""
"C0UA40","2019-07-03 15:00:00","1121.000","0.000","0.000","21.600","0.980","887.400","-99.000","3.000","-99.000","-99.000","-99.000","23.000","","20.300",""
"C0G720","2019-07-03 15:00:00","50.000","207.000","5.300","27.400","0.830","1002.200","-99.000","12.500","-99.000","-99.000","-99.000","28.800","","24.600",""
"C0G890","2019-07-03 15:00:00","24.000","197.000","3.500","28.200","0.980","1005.100","-99.000","13.500","-99.000","-99.000","-99.000","28.900","","25.400",""
"C0I540","2019-07-03 15:00:00","3344.000","278.000","6.700","9.200","1.000","684.000","-99.000","-99.000","13.400","281.000","","10.700","","9.200",""
"C0K390","2019-07-03 15:00:00","31.000","196.000","4.200","27.300","0.940","1005.100","-99.000","22.500","-99.000","-99.000","-99.000","28.400","","23.900",""
"C0T9A0","2019-07-03 15:00:00","498.000","133.000","1.100","28.100","0.870","953.300","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","22.600",""
"C0AH40","2019-07-03 15:00:00","426.000","38.000","0.800","28.900","0.840","960.300","-99.000","40.500","-99.000","-99.000","-99.000","29.900","","24.200",""
"C0X280","2019-07-03 15:00:00","22.000","140.000","1.200","25.800","0.960","1007.400","-99.000","105.000","-99.000","-99.000","-99.000","26.700","","23.800",""
"C0V620","2019-07-03 15:00:00","18.000","107.000","1.500","25.500","0.990","1007.900","-99.000","50.000","12.400","174.000","","31.000","","24.800",""
"C0H960","2019-07-03 15:00:00","120.000","221.000","4.200","28.700","0.870","993.200","-99.000","1.500","-99.000","-99.000","-99.000","31.400","","26.000",""
"C0M530","2019-07-03 15:00:00","1385.000","206.000","0.600","20.900","0.940","867.700","-99.000","44.000","-99.000","-99.000","-99.000","22.900","","18.300",""
"C0R170","2019-07-03 15:00:00","26.000","96.000","0.800","24.800","1.000","1007.400","-99.000","76.000","-99.000","-99.000","-99.000","32.700","","24.100",""
"C0I420","2019-07-03 15:00:00","305.000","108.000","0.700","30.700","0.590","974.300","-99.000","0.500","-99.000","-99.000","-99.000","30.700","","24.200",""
"C0A640","2019-07-03 15:00:00","241.000","0.000","0.000","29.500","0.770","982.700","-99.000","2.000","-99.000","-99.000","-99.000","30.700","","24.200",""
"C0A930","2019-07-03 15:00:00","216.000","0.000","0.000","27.200","1.000","982.200","-99.000","13.000","-99.000","-99.000","-99.000","28.400","","22.800",""
"C0F9M0","2019-07-03 15:00:00","230.000","206.000","1.900","30.400","0.590","981.900","-99.000","1.500","-99.000","-99.000","-99.000","30.400","","24.900",""
"C0AC40","2019-07-03 15:00:00","1079.000","266.000","5.600","23.600","0.990","891.000","-99.000","28.000","-99.000","-99.000","-99.000","24.100","","19.200",""
"C0AI00","2019-07-03 15:00:00","188.000","341.000","0.400","29.700","0.820","986.200","-99.000","5.500","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0T9M0","2019-07-03 15:00:00","92.000","177.000","7.000","29.500","0.800","997.800","-99.000","2.000","13.900","171.000","","32.100","","24.900",""
"C0K430","2019-07-03 15:00:00","30.000","193.000","5.000","26.400","0.860","1006.200","-99.000","53.500","-99.000","-99.000","-99.000","27.400","","24.200",""
"C0Z170","2019-07-03 15:00:00","199.000","149.000","1.300","32.500","0.590","986.300","-99.000","2.000","-99.000","-99.000","-99.000","33.600","","25.200",""
"C0Z100","2019-07-03 15:00:00","36.000","40.000","0.800","31.700","0.670","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.100",""
"C0U710","2019-07-03 15:00:00","1942.000","0.000","0.000","18.600","0.980","807.600","-99.000","0.500","-99.000","-99.000","-99.000","21.700","","16.500",""
"C0V500","2019-07-03 15:00:00","6.000","97.000","1.100","26.000","0.990","1009.300","-99.000","39.000","-99.000","-99.000","-99.000","30.800","","25.500",""
"CM0160","2019-07-03 15:00:00","196.000","264.000","1.700","28.600","0.760","991.500","-99.000","1.000","7.200","256.000","","31.800","","24.400",""
"C0V350","2019-07-03 15:00:00","36.000","0.000","0.100","24.800","1.000","1007.400","-99.000","61.500","-99.000","-99.000","-99.000","33.000","","24.100",""
"C0W120","2019-07-03 15:00:00","58.000","154.000","7.200","25.900","0.910","1001.600","-99.000","18.000","-99.000","-99.000","-99.000","26.900","","24.000",""
"C0R470","2019-07-03 15:00:00","103.000","137.000","0.900","24.600","0.990","999.700","-99.000","78.500","16.000","141.000","","33.400","","24.200",""
"C0M770","2019-07-03 15:00:00","164.000","190.000","3.600","25.900","1.000","990.400","-99.000","21.500","-99.000","-99.000","-99.000","30.400","","24.000",""
"C0A9B0","2019-07-03 15:00:00","7.000","0.000","0.000","30.700","0.780","1005.600","-99.000","43.500","-99.000","-99.000","-99.000","33.200","","25.500",""
"C0F9Y0","2019-07-03 15:00:00","3313.000","216.000","8.000","9.800","0.970","687.300","-99.000","0.500","17.300","211.000","","11.700","","9.600",""
"C0E790","2019-07-03 15:00:00","344.000","162.000","3.500","30.900","0.580","969.000","-99.000","0.500","10.700","157.000","","30.900","","24.900",""
"C0O810","2019-07-03 15:00:00","161.000","181.000","2.300","25.400","0.990","995.400","-99.000","55.000","-99.000","-99.000","-99.000","29.500","","24.000",""
"C0R520","2019-07-03 15:00:00","18.000","107.000","1.500","25.400","0.990","1009.500","-99.000","53.500","-99.000","-99.000","-99.000","32.200","","24.100",""
"C0G880","2019-07-03 15:00:00","92.000","254.000","1.600","27.800","0.790","999.100","-99.000","8.500","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0R260","2019-07-03 15:00:00","76.000","106.000","1.600","25.600","0.940","1001.300","-99.000","70.000","-99.000","-99.000","-99.000","32.000","","24.500",""
"C0U950","2019-07-03 15:00:00","1012.000","93.000","1.700","21.600","1.000","899.800","-99.000","6.500","-99.000","-99.000","-99.000","23.900","","20.700",""
"C0O860","2019-07-03 15:00:00","38.000","141.000","3.000","25.200","0.990","1005.500","-99.000","69.000","-99.000","-99.000","-99.000","30.400","","24.600",""
"C0X110","2019-07-03 15:00:00","20.000","151.000","2.700","25.600","0.990","1008.000","-99.000","101.500","11.000","200.000","","30.100","","25.400",""
"C0V310","2019-07-03 15:00:00","46.000","89.000","1.500","24.700","0.940","1004.900","-99.000","82.000","6.600","194.000","","31.900","","24.200",""
"C0G620","2019-07-03 15:00:00","110.000","234.000","3.800","28.900","0.830","996.900","-99.000","4.000","-99.000","-99.000","-99.000","29.700","","24.800",""
"C0AD50","2019-07-03 15:00:00","84.000","0.000","0.000","32.500","0.720","997.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.400",""
"C0A9A0","2019-07-03 15:00:00","24.000","17.000","2.300","31.100","0.740","1004.300","-99.000","32.500","-99.000","-99.000","-99.000","32.200","","25.500",""
"C0O830","2019-07-03 15:00:00","127.000","155.000","1.500","24.800","0.930","996.500","-99.000","73.500","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0S760","2019-07-03 15:00:00","1621.000","179.000","1.500","20.700","0.950","838.700","-99.000","7.500","-99.000","-99.000","-99.000","23.400","","17.300",""
"C0X160","2019-07-03 15:00:00","26.000","121.000","3.500","25.100","1.000","1007.200","-99.000","87.000","14.900","175.000","","30.600","","24.700",""
"C0C490","2019-07-03 15:00:00","157.000","326.000","1.500","31.500","0.630","988.800","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","25.200",""
"C0M690","2019-07-03 15:00:00","33.000","211.000","2.500","24.500","0.950","1004.700","-99.000","38.500","-99.000","-99.000","-99.000","29.200","","23.800",""
"C0V690","2019-07-03 15:00:00","30.000","84.000","3.500","26.100","0.990","1007.100","-99.000","38.000","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0Z210","2019-07-03 15:00:00","126.000","181.000","3.200","31.600","0.580","993.800","-99.000","1.500","-99.000","-99.000","-99.000","33.000","","24.600",""
"C0U770","2019-07-03 15:00:00","5.000","140.000","1.300","29.500","0.730","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.700",""
"C0Z080","2019-07-03 15:00:00","298.000","0.000","0.100","30.500","0.750","974.800","-99.000","1.000","-99.000","-99.000","-99.000","34.800","","23.700",""
"C0G640","2019-07-03 15:00:00","17.000","190.000","2.800","28.100","0.840","1008.100","-99.000","22.000","-99.000","-99.000","-99.000","28.600","","25.000",""
"C0X200","2019-07-03 15:00:00","61.000","151.000","2.000","24.400","0.990","1003.400","-99.000","74.000","-99.000","-99.000","-99.000","30.500","","24.300",""
"C0U900","2019-07-03 15:00:00","63.000","2.000","2.400","29.800","0.750","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0Z230","2019-07-03 15:00:00","31.000","189.000","6.700","29.600","0.710","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","27.100",""
"C0F9O0","2019-07-03 15:00:00","175.000","271.000","0.500","30.900","0.650","988.400","-99.000","2.000","-99.000","-99.000","-99.000","31.300","","25.800",""
"C0W150","2019-07-03 15:00:00","42.000","242.000","1.300","26.500","0.980","1002.900","-99.000","8.000","-99.000","-99.000","-99.000","29.100","","26.000",""
"C0F000","2019-07-03 15:00:00","273.000","209.000","1.200","26.800","1.000","976.400","-99.000","7.000","-99.000","-99.000","-99.000","26.900","","23.500",""
"C0K410","2019-07-03 15:00:00","20.000","199.000","4.100","26.600","0.870","1005.900","-99.000","55.500","-99.000","-99.000","-99.000","28.000","","24.000",""
"C0R140","2019-07-03 15:00:00","740.000","135.000","0.400","21.600","1.000","932.000","-99.000","86.500","14.400","322.000","","27.600","","20.700",""
"C0V800","2019-07-03 15:00:00","256.000","204.000","0.400","-99.000","-99.000","980.900","-99.000","70.500","10.400","114.000","","-999.000","","-999.000",""
"C0S830","2019-07-03 15:00:00","288.000","162.000","1.300","30.600","0.740","976.400","-99.000","5.500","-99.000","-99.000","-99.000","32.200","","23.800",""
"C0V640","2019-07-03 15:00:00","35.000","139.000","3.000","26.100","0.940","1005.900","-99.000","57.500","11.100","186.000","","31.000","","25.400",""
"C0AH80","2019-07-03 15:00:00","68.000","10.000","3.100","31.200","0.710","998.800","-99.000","7.000","-99.000","-99.000","-99.000","31.400","","25.100",""
"C0I410","2019-07-03 15:00:00","180.000","248.000","2.300","28.300","0.740","988.100","-99.000","4.000","-99.000","-99.000","-99.000","30.700","","24.800",""
"C0M410","2019-07-03 15:00:00","245.000","187.000","2.000","26.800","1.000","978.500","-99.000","60.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C0F9Z0","2019-07-03 15:00:00","3193.000","158.000","3.800","10.700","0.910","697.100","-99.000","3.500","13.400","228.000","","12.700","","10.200",""
"C0G810","2019-07-03 15:00:00","26.000","211.000","3.200","28.500","0.750","1003.800","-99.000","13.000","9.700","197.000","","29.200","","25.000",""
"C0U650","2019-07-03 15:00:00","442.000","359.000","1.200","28.100","0.800","959.200","-99.000","2.500","-99.000","-99.000","-99.000","28.500","","24.100",""
"C0D660","2019-07-03 15:00:00","65.000","251.000","3.700","31.200","0.590","999.000","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0E540","2019-07-03 15:00:00","32.000","207.000","1.900","31.900","0.630","1003.100","-99.000","0.000","7.000","220.000","","31.900","","25.800",""
"C0W170","2019-07-03 15:00:00","42.000","84.000","2.600","27.400","0.860","1001.000","-99.000","0.000","8.600","187.000","","28.100","","26.300",""
"C0Z150","2019-07-03 15:00:00","27.000","129.000","3.100","29.800","0.810","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.100",""
"C0S840","2019-07-03 15:00:00","22.000","225.000","0.800","26.900","0.940","1008.900","-99.000","23.500","-99.000","-99.000","-99.000","31.700","","24.800",""
"C0H9A0","2019-07-03 15:00:00","1595.000","182.000","5.700","22.500","0.620","845.300","-99.000","10.500","-99.000","-99.000","-99.000","23.600","","17.800",""
"C0Z300","2019-07-03 15:00:00","182.000","215.000","3.600","31.100","0.710","987.900","-99.000","7.000","10.700","221.000","","31.600","","24.400",""
"C0G730","2019-07-03 15:00:00","27.000","194.000","3.500","27.100","0.950","1006.100","-99.000","31.500","-99.000","-99.000","-99.000","27.300","","24.200",""
"C0V730","2019-07-03 15:00:00","33.000","97.000","1.500","26.000","0.980","1006.900","-99.000","57.500","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0S900","2019-07-03 15:00:00","27.000","185.000","5.400","30.300","0.750","1007.500","-99.000","8.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0C480","2019-07-03 15:00:00","105.000","271.000","0.600","32.800","0.560","994.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.500",""
"C0V720","2019-07-03 15:00:00","15.000","96.000","1.700","27.000","0.960","1008.200","-99.000","37.500","-99.000","-99.000","-99.000","32.500","","25.700",""
"C0UA60","2019-07-03 15:00:00","566.000","26.000","0.700","27.400","0.830","945.800","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.000",""
"C0A980","2019-07-03 15:00:00","11.000","340.000","2.200","30.500","0.760","1006.000","-99.000","25.000","-99.000","-99.000","-99.000","33.800","","25.500",""
"C0C670","2019-07-03 15:00:00","250.000","249.000","1.800","30.400","0.580","979.200","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","24.100",""
"C0K550","2019-07-03 15:00:00","15.000","177.000","1.900","26.400","0.920","1007.700","-99.000","80.500","-99.000","-99.000","-99.000","27.200","","23.900",""
"C0R350","2019-07-03 15:00:00","35.000","223.000","2.900","27.100","-99.000","1005.200","-99.000","17.500","-99.000","-99.000","-99.000","31.400","","25.000",""
"C0T9F0","2019-07-03 15:00:00","251.000","0.000","0.200","30.200","0.790","980.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.100",""
"C0D390","2019-07-03 15:00:00","146.000","0.000","0.000","30.000","0.820","988.800","-99.000","1.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0E430","2019-07-03 15:00:00","258.000","188.000","0.700","29.500","0.700","980.600","-99.000","0.000","7.000","192.000","","31.500","","23.700",""
"CM0010","2019-07-03 15:00:00","68.000","37.000","3.800","31.500","0.620","1000.000","-99.000","9.000","-99.000","-99.000","-99.000","31.500","","25.300",""
"C0K500","2019-07-03 15:00:00","12.000","214.000","4.000","27.000","0.840","1006.400","-99.000","50.500","-99.000","-99.000","-99.000","28.200","","24.300",""
"C0X260","2019-07-03 15:00:00","39.000","207.000","2.000","24.600","0.980","1005.600","-99.000","40.500","-99.000","-99.000","-99.000","28.700","","24.000",""
"C0ACA0","2019-07-03 15:00:00","25.000","9.000","0.900","30.500","0.760","1003.000","-99.000","22.500","-99.000","-99.000","-99.000","32.200","","25.100",""
"C0X180","2019-07-03 15:00:00","62.000","162.000","1.800","25.000","0.990","1002.700","-99.000","71.000","-99.000","-99.000","-99.000","29.900","","24.500",""
"C0F930","2019-07-03 15:00:00","100.000","180.000","1.700","31.700","0.770","996.300","-99.000","4.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0I010","2019-07-03 15:00:00","1562.000","282.000","1.600","22.000","0.840","847.600","-99.000","2.000","-99.000","-99.000","-99.000","23.200","","17.900",""
"C0R190","2019-07-03 15:00:00","32.000","59.000","0.600","25.400","0.990","1006.200","-99.000","89.500","8.800","210.000","","32.500","","24.600",""
"C0E420","2019-07-03 15:00:00","19.000","195.000","0.800","32.200","0.560","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","28.000",""
"C0W160","2019-07-03 15:00:00","49.000","222.000","9.600","26.400","0.890","998.300","-99.000","5.500","15.200","226.000","","27.100","","25.600",""
"C0I460","2019-07-03 15:00:00","110.000","283.000","4.600","28.600","0.780","996.000","-99.000","2.000","-99.000","-99.000","-99.000","31.700","","25.900",""
"C0A9F0","2019-07-03 15:00:00","35.000","79.000","1.100","31.900","0.730","1003.600","-99.000","19.000","-99.000","-99.000","-99.000","33.200","","25.400",""
